time,C7_gyr_x,C7_gyr_y,C7_gyr_z,C7_acc_x,C7_acc_y,C7_acc_z,C7_mag_x,C7_mag_y,C7_mag_z
296.5,2.13623046875,0.1220703125,-0.244140625,-0.9612109744560076,-0.1320841090121158,-0.2037415692617572,22.25,13.375,-14.6875
297.0,0.244140625,0.48828125,-0.30517578125,-0.967802972502823,-0.1207312234870448,-0.2072817163609729,22.25,13.375,-15.9375
297.5,-0.1220703125,-0.18310546875,-0.30517578125,-0.9686574907681508,-0.1184118167668691,-0.206549272133549,22.5625,12.5625,-14.6875
298.0,-0.1220703125,0.1220703125,0.0,-0.9636524552140874,-0.1289101840266121,-0.2111880855739005,22.1875,13.6875,-12.625
298.5,0.244140625,0.3662109375,0.244140625,-0.9720755638294626,-0.1129184850611896,-0.2080141605883968,21.9375,12.1875,-12.625
299.0,-2.197265625,0.3662109375,-1.220703125,-0.9608447523422956,-0.1318399609363078,-0.2157048249763481,21.1875,12.1875,-13.4375
299.5,0.8544921875,0.91552734375,0.67138671875,-0.9621875667592394,-0.1323282570879238,-0.2224188970610675,22.5625,12.1875,-13.0
300.0,-0.8544921875,-0.18310546875,-0.79345703125,-0.9636524552140874,-0.129886776329844,-0.2105777153843806,23.25,11.8125,-15.0625
300.5,-11.41357421875,-1.0986328125,1.0986328125,-0.9703665272988068,-0.0706808679464095,-0.2302316354869228,23.625,12.5625,-14.6875
301.0,-3.96728515625,-0.9765625,-2.13623046875,-0.9590136417737358,-0.1226844080935087,-0.2196111941892758,23.25,10.6875,-10.875
301.5,-1.89208984375,2.5634765625,2.685546875,-0.966582232123783,-0.1060823389385662,-0.2242500076296273,23.9375,13.0,-14.6875
302.0,-2.13623046875,-0.91552734375,0.48828125,-0.968169194616535,-0.1181676686910611,-0.2122867519150364,22.25,12.5625,-13.8125
302.5,-2.99072265625,0.244140625,-0.732421875,-0.9626758629108554,-0.1016876735740226,-0.2249824518570513,23.25,12.5625,-11.25
303.0,-0.3662109375,-1.28173828125,0.732421875,-0.9712210455641348,-0.0816675313577684,-0.2150944547868282,22.9375,11.4375,-10.875
303.5,-2.38037109375,-0.18310546875,-0.67138671875,-0.9695120090334788,-0.1252479628894924,-0.2138737144077883,21.9375,13.6875,-10.4375
304.0,0.54931640625,0.8544921875,0.54931640625,-0.9648731955931272,-0.1207312234870448,-0.2148503067110202,21.1875,11.4375,-13.8125
304.5,-5.55419921875,0.54931640625,-2.50244140625,-0.9762260811181982,-0.0933866389965514,-0.2077700125125889,21.9375,14.0625,-15.5625
305.0,2.44140625,-1.46484375,3.11279296875,-0.9728080080568864,-0.0992461928159428,-0.2121646778771324,22.5625,15.5625,-13.0
305.5,1.3427734375,0.30517578125,-1.52587890625,-0.9656056398205513,-0.1120639667958617,-0.2004455702383495,21.9375,14.4375,-12.625
306.0,1.220703125,0.3662109375,-0.732421875,-0.9629200109866634,-0.1143833735160374,-0.2100894192327646,22.9375,12.5625,-13.4375
306.5,-1.220703125,7.26318359375,0.18310546875,-0.9505905331583604,-0.1307412945951719,-0.2313303018280587,20.125,15.1875,-12.125
307.0,6.9580078125,1.28173828125,1.89208984375,-0.9626758629108554,-0.1226844080935087,-0.2437818536942655,22.25,15.5625,-13.8125
307.5,-5.55419921875,-2.9296875,-4.21142578125,-0.976836451307718,-0.0750755333109531,-0.2393871883297219,22.25,14.8125,-14.25
308.0,-1.220703125,-0.9765625,0.1220703125,-0.9623096407971434,-0.1127964110232856,-0.2297433393353068,20.875,13.6875,-11.25
308.5,0.91552734375,-0.244140625,0.54931640625,-0.957670827356792,-0.1320841090121158,-0.2357249671926023,20.875,15.5625,-13.0
309.0,-0.732421875,0.67138671875,0.06103515625,-0.957792901394696,-0.1309854426709799,-0.2470778527176732,21.1875,15.1875,-15.0625
309.5,-1.8310546875,-6.53076171875,-0.48828125,-0.9696340830713828,-0.1231727042451246,-0.1987365337076937,21.9375,14.8125,-13.4375
310.0,3.2958984375,1.708984375,-0.67138671875,-0.9535203100680564,-0.1263466292306283,-0.2567217017120883,22.25,13.375,-15.5625
310.5,0.9765625,-0.06103515625,0.54931640625,-0.9660939359721672,-0.1291543321024201,-0.206671346171453,22.625,13.6875,-12.125
311.0,5.859375,2.5634765625,1.28173828125,-0.9527878658406324,-0.1496627704702902,-0.2406079287087618,22.25,12.5625,-13.8125
311.5,-2.8076171875,1.220703125,-1.0986328125,-0.9518112735374004,-0.1232947782830286,-0.249641407513657,21.1875,13.375,-14.25
312.0,-0.67138671875,0.244140625,-0.1220703125,-0.9613330484939115,-0.1204870754112369,-0.2367015594958342,20.5,14.0625,-15.5625
312.5,1.953125,0.06103515625,0.91552734375,-0.9588915677358316,-0.1341593676564836,-0.2310861537522507,20.5,12.1875,-15.0625
313.0,-7.4462890625,-4.150390625,2.8076171875,-0.9595019379253518,-0.1203650013733329,-0.2547685171056245,21.5625,13.375,-14.25
313.5,1.3427734375,9.8876953125,-5.79833984375,-0.9448530533768732,-0.1217078157902768,-0.1788384655293435,19.8125,12.1875,-22.3125
314.0,-10.986328125,16.11328125,5.92041015625,-0.9425336466566973,-0.1573534348582415,-0.2915128025147251,23.9375,13.6875,-12.125
314.5,-5.37109375,-35.46142578125,2.86865234375,-0.979888302255318,-0.1503952146977141,-0.107669301431318,23.25,12.1875,-13.4375
315.0,9.765625,2.01416015625,-0.3662109375,-1.0061342204046757,-0.1241492965483565,-0.0002441480758079,22.9375,13.0,-13.0
315.5,-4.33349609375,6.40869140625,-10.25390625,-0.8850367748039186,-0.2833338419751579,-0.3641468550675985,22.1875,13.375,-9.1875
316.0,-1.46484375,-17.9443359375,3.23486328125,-0.9638966032898952,-0.1904354991302224,-0.1870174260689108,21.1875,13.375,-10.4375
316.5,4.7607421875,3.41796875,-3.60107421875,-0.935697500534074,-0.0456556901760918,-0.3706167790765099,19.0625,14.4375,-20.625
317.0,7.568359375,-4.08935546875,0.732421875,-0.9432660908841212,-0.0896023438215277,-0.2555009613330485,21.1875,14.8125,-15.5625
317.5,-4.2724609375,-21.97265625,-0.91552734375,-0.9580370494705038,-0.1308633686330759,-0.2208319345683156,22.5625,11.8125,-10.4375
318.0,0.48828125,0.79345703125,-2.197265625,-0.97903378398999,-0.1394085512863551,-0.1366008484145634,21.1875,13.375,-15.0625
318.5,21.97265625,53.1005859375,12.75634765625,-0.957182531205176,-0.0792260505996887,-0.2363353373821222,22.9375,14.0625,-7.0625
319.0,-2.25830078125,-3.5400390625,1.3427734375,-0.9553514206366162,-0.0743430890835291,-0.2659993285927915,23.9375,11.8125,-11.25
319.5,-6.34765625,2.62451171875,-2.25830078125,-0.9418012024292732,-0.0955839716788232,-0.2551347392193365,22.25,12.1875,-14.6875
320.0,-21.8505859375,-2.86865234375,9.46044921875,-0.956205938901944,-0.0792260505996887,-0.2336497085482345,20.5,11.4375,-17.25
320.5,2.685546875,-2.0751953125,2.62451171875,-0.9659718619342632,-0.0454115421002838,-0.2446363719595934,20.5,12.5625,-14.25
321.0,8.60595703125,-28.13720703125,-5.37109375,-0.9642628254036072,-0.1287881099887081,-0.1748100222785119,20.125,13.0,-17.6875
321.5,3.47900390625,7.568359375,1.89208984375,-0.9624317148350474,-0.1176793725394451,-0.1469771416364024,21.5625,11.0625,-13.4375
322.0,0.48828125,0.9765625,-2.3193359375,-0.9654835657826472,-0.1015655995361186,-0.1539353617969298,20.125,14.4375,-13.8125
322.5,9.8876953125,-1.220703125,9.3994140625,-0.977568895535142,-0.1445356608783227,-0.1213415936765648,19.8125,12.1875,-18.5
323.0,-0.79345703125,0.67138671875,3.5400390625,-0.9743949705496384,-0.0999786370433668,-0.216803491317484,20.125,12.1875,-15.5625
323.5,-2.0751953125,-8.11767578125,-1.40380859375,-0.9723197119052706,-0.0813013092440565,-0.2022766808069094,21.5625,13.0,-14.6875
324.0,-3.0517578125,-5.859375,-1.46484375,-0.989165929136021,-0.1101107821893978,-0.1136509292886135,22.5625,14.0625,-11.25
324.5,4.21142578125,2.197265625,2.13623046875,-0.9938047425763724,-0.1136509292886135,-0.1123081148716696,22.5625,12.1875,-15.0625
325.0,-5.615234375,16.845703125,4.57763671875,-0.9463179418317208,-0.1370891445661793,-0.2584307382427442,20.5,13.0,-10.4375
325.5,-0.18310546875,-6.04248046875,2.38037109375,-0.9584032715842158,-0.0600604266487624,-0.2619708853419599,22.625,11.4375,-11.75
326.0,3.35693359375,-4.5166015625,-1.52587890625,-0.966460158085879,-0.0739768669698172,-0.1912900173955504,21.5625,11.4375,-13.0
326.5,0.9765625,5.31005859375,-1.3427734375,-0.977324747459334,-0.097415082247383,-0.1497848445081942,21.9375,13.375,-15.0625
327.0,5.9814453125,8.544921875,-0.42724609375,-0.9492477187414168,-0.1029084139530625,-0.293221839045381,23.625,13.6875,-15.9375
327.5,0.91552734375,-0.67138671875,1.15966796875,-0.9518112735374004,-0.0858180486465041,-0.2722251045258949,23.9375,11.4375,-15.0625
328.0,-5.55419921875,-3.11279296875,-9.765625,-0.9718314157536546,-0.0910672322763756,-0.2022766808069094,22.9375,13.0,-13.4375
328.5,-2.01416015625,-2.38037109375,0.244140625,-0.9734183782464064,-0.1264687032685323,-0.2222968230231635,21.5625,12.1875,-10.4375
329.0,5.4931640625,3.35693359375,-1.8310546875,-0.9603564561906796,-0.1162144840845973,-0.2313303018280587,22.25,13.6875,-11.75
329.5,-0.30517578125,0.91552734375,-0.1220703125,-0.9485152745139928,-0.0983916745506149,-0.2799157689138462,21.9375,13.0,-12.625
330.0,2.38037109375,1.5869140625,-0.244140625,-0.9529099398785364,-0.1027863399151585,-0.2813806573686941,21.9375,14.4375,-13.4375
330.5,0.3662109375,0.9765625,-0.18310546875,-0.9518112735374004,-0.1171910763878292,-0.2882168034913175,20.875,14.0625,-15.9375
331.0,0.06103515625,0.54931640625,0.0,-0.9531540879543444,-0.0988799707022309,-0.271858882412183,21.5625,13.0,-15.0625
331.5,7.568359375,-5.55419921875,-1.3427734375,-0.9619434186834316,-0.1185338908047731,-0.2362132633442182,20.875,13.0,-13.8125
332.0,-0.9765625,-0.48828125,0.54931640625,-0.9670705282753992,-0.1185338908047731,-0.1892147587511826,22.5625,13.375,-13.8125
332.5,-0.30517578125,6.2255859375,-2.25830078125,-0.9588915677358316,-0.1291543321024201,-0.1861629078035828,22.1875,12.1875,-13.4375
333.0,-18.98193359375,-1.5869140625,-0.42724609375,-0.957426679280984,-0.1265907773064363,-0.2601397747734,22.9375,13.6875,-13.4375
333.5,-2.3193359375,-2.25830078125,2.86865234375,-0.9595019379253518,-0.0882595294045838,-0.2415845210119937,21.9375,13.6875,-13.0
334.0,4.57763671875,2.685546875,-0.244140625,-0.9626758629108554,-0.0942411572618793,-0.2362132633442182,22.9375,12.1875,-13.8125
334.5,0.06103515625,-0.42724609375,0.18310546875,-0.966704306161687,-0.0875270851771599,-0.2266914883877071,22.1875,12.1875,-12.125
335.0,-1.03759765625,0.06103515625,0.42724609375,-0.9652394177068392,-0.086794640949736,-0.2337717825861384,20.125,13.6875,-15.5625
335.5,2.3193359375,1.40380859375,-0.67138671875,-0.9623096407971434,-0.0880153813287759,-0.2381664479506821,19.0625,13.0,-15.0625
336.0,-2.25830078125,-0.06103515625,-0.79345703125,-0.9638966032898952,-0.0998565630054628,-0.2418286690878017,19.4375,11.8125,-19.75
336.5,2.0751953125,-8.72802734375,-0.244140625,-0.9712210455641348,-0.0964384899441511,-0.1908017212439344,21.5625,13.0,-13.8125
337.0,6.04248046875,-4.5166015625,-2.9296875,-1.0089419232764671,-0.0748313852351451,-0.0657979064302499,23.9375,12.5625,-14.25
337.5,2.86865234375,-1.3427734375,0.0,-0.9846491897335734,-0.0905789361247596,-0.0961943418683431,21.5625,14.0625,-13.0
338.0,-3.72314453125,25.69580078125,1.0986328125,-0.988677632984405,-0.0822779015472884,-0.1658986175115207,21.5625,11.4375,-15.9375
338.5,-1.77001953125,1.15966796875,0.42724609375,-0.9497360148930326,-0.1129184850611896,-0.2733237708670308,20.875,12.5625,-16.8125
339.0,-0.732421875,-5.7373046875,0.732421875,-0.9597460860011596,-0.0944853053376873,-0.2481765190588091,22.25,13.0,-13.0
339.5,-6.34765625,-10.3759765625,2.99072265625,-0.9707327494125186,-0.0922879726554155,-0.1545457319864497,21.9375,13.0,-13.8125
340.0,4.08935546875,8.9111328125,-2.0751953125,-0.978789635914182,-0.0941190832239753,-0.151982177190466,23.25,12.5625,-11.25
340.5,-0.42724609375,0.1220703125,-1.03759765625,-0.9718314157536546,-0.1159703360087893,-0.2125308999908444,21.9375,13.0,-13.8125
341.0,-0.244140625,-1.0986328125,0.3662109375,-0.9712210455641348,-0.1090121158482619,-0.2198553422650837,21.1875,13.0,-10.875
341.5,-1.8310546875,1.708984375,-0.54931640625,-0.956450086977752,-0.1073030793176061,-0.2506179998168889,21.9375,13.0,-10.4375
342.0,0.42724609375,0.30517578125,0.06103515625,-0.9505905331583604,-0.1167027802362132,-0.2635578478347117,21.1875,12.1875,-16.8125
342.5,0.42724609375,-1.03759765625,-0.8544921875,-0.95608386486404,-0.119266335032197,-0.2468337046418653,22.25,12.5625,-15.5625
343.0,-1.52587890625,-4.150390625,1.03759765625,-0.9632862331003754,-0.1021759697256386,-0.2537919248023926,21.9375,13.6875,-13.8125
343.5,-0.79345703125,-2.38037109375,-0.30517578125,-0.9748832667012544,-0.1073030793176061,-0.1820123905148472,21.5625,13.375,-15.0625
344.0,-0.18310546875,3.2958984375,0.6103515625,-0.9757377849665824,-0.1146275215918454,-0.1778618732261116,21.9375,11.0625,-13.0
344.5,0.54931640625,-0.42724609375,0.732421875,-0.977568895535142,-0.0964384899441511,-0.1678518021179845,22.9375,11.0625,-13.4375
345.0,1.708984375,-0.30517578125,-0.9765625,-0.9756157109286784,-0.1090121158482619,-0.1814020203253273,22.1875,12.5625,-15.0625
345.5,-0.3662109375,0.3662109375,0.42724609375,-0.9753715628528704,-0.1114535966063417,-0.1776177251503036,23.25,13.0,-10.875
346.0,0.48828125,-0.54931640625,0.42724609375,-0.9743949705496384,-0.1102328562273018,-0.1881160924100467,21.9375,14.0625,-14.25
346.5,-0.30517578125,0.1220703125,0.30517578125,-0.9731742301705985,-0.108279671620838,-0.1888485366374706,21.1875,13.0,-13.8125
347.0,-1.03759765625,0.79345703125,0.18310546875,-0.9741508224738304,-0.1048615985595263,-0.1856746116519669,21.9375,16.3125,-16.4375
347.5,0.3662109375,-0.48828125,0.79345703125,-0.9714651936399428,-0.1093783379619739,-0.1905575731681264,20.5,12.5625,-16.4375
348.0,0.06103515625,0.18310546875,0.30517578125,-0.9756157109286784,-0.107913449507126,-0.1864070558793908,21.1875,11.8125,-18.9375
348.5,0.54931640625,-0.48828125,-0.48828125,-0.9695120090334788,-0.1092562639240699,-0.1910458693197424,22.25,13.6875,-15.0625
349.0,1.3427734375,0.1220703125,-0.06103515625,-0.9737846003601184,-0.1109653004547257,-0.1901913510544145,21.5625,11.8125,-14.6875
349.5,-0.06103515625,0.42724609375,-0.48828125,-0.9698782311471909,-0.1218298898281808,-0.1857966856898709,19.8125,14.4375,-15.0625
350.0,1.953125,0.8544921875,-1.46484375,-0.9707327494125186,-0.118900112918485,-0.1925107577745902,20.875,13.0,-17.6875
350.5,-1.8310546875,-1.03759765625,0.732421875,-0.967680898464919,-0.1213415936765648,-0.2022766808069094,21.1875,11.4375,-15.5625
351.0,2.3193359375,0.48828125,-0.54931640625,-0.9833063753166296,-0.1003448591570787,-0.1419721060823389,21.1875,11.8125,-13.8125
351.5,-2.3193359375,-1.5869140625,-2.44140625,-0.9851374858851892,-0.1097445600756859,-0.1372112186040833,23.625,13.375,-14.25
352.0,-3.23486328125,-1.52587890625,0.8544921875,-0.9868465224158453,-0.0592059083834345,-0.1262245551927243,21.5625,13.0,-14.6875
352.5,2.5634765625,7.568359375,-3.35693359375,-0.9469283120212408,-0.1508835108493301,-0.2630695516830958,21.5625,13.0,-14.6875
353.0,5.37109375,-0.9765625,0.18310546875,-0.9686574907681508,-0.1142612994781334,-0.2369457075716422,20.125,14.4375,-15.5625
353.5,-2.38037109375,-5.37109375,-2.74658203125,-0.9635303811761834,-0.1135288552507095,-0.2033753471480452,21.1875,12.5625,-13.4375
354.0,0.18310546875,-1.46484375,-1.0986328125,-0.9752494888149664,-0.1168248542741172,-0.1632129886776329,20.5,14.8125,-12.625
354.5,-0.91552734375,1.40380859375,0.6103515625,-0.9745170445875424,-0.1282998138370921,-0.173589281899472,21.5625,13.6875,-15.5625
355.0,0.42724609375,0.1220703125,0.3662109375,-0.9712210455641348,-0.1250038148136845,-0.1762749107333597,21.1875,13.0,-15.9375
355.5,0.42724609375,-0.06103515625,0.06103515625,-0.9696340830713828,-0.1281777397991882,-0.1805475020599994,21.5625,13.375,-9.625
356.0,3.84521484375,6.34765625,-1.15966796875,-0.978179265724662,-0.119632557145909,-0.2019104586931974,22.9375,13.0,-12.125
356.5,2.74658203125,0.3662109375,0.1220703125,-0.9724417859431744,-0.1204870754112369,-0.184698019348735,22.25,14.4375,-12.125
357.0,-2.5634765625,15.9912109375,1.77001953125,-0.9293496505630664,-0.1147495956297494,-0.2646565141758477,21.9375,12.5625,-10.875
357.5,1.8310546875,-9.94873046875,-1.220703125,-0.9522995696890164,-0.0966826380199591,-0.3099459822382275,22.25,13.6875,-13.4375
358.0,2.62451171875,-2.38037109375,2.50244140625,-0.9493697927793208,-0.1242713705862605,-0.2435377056184575,21.5625,11.4375,-11.25
358.5,10.25390625,14.58740234375,7.01904296875,-0.9597460860011596,-0.0814233832819605,-0.2544022949919126,21.9375,13.0,-11.25
359.0,3.5400390625,2.25830078125,-2.25830078125,-0.9503463850825524,-0.119266335032197,-0.2667317728202155,23.25,12.5625,-10.0
359.5,2.8076171875,1.15966796875,-1.03759765625,-0.933866389965514,-0.1220740379039887,-0.3167821283608508,23.25,12.1875,-11.75
360.0,-0.67138671875,0.244140625,0.732421875,-0.9382610553300575,-0.1091341898861659,-0.304330576494644,22.9375,13.375,-12.125
360.5,-1.77001953125,0.0,0.30517578125,-0.9439985351115452,-0.0991241187780388,-0.2937101351969969,22.9375,11.4375,-9.625
361.0,2.685546875,0.79345703125,-1.220703125,-0.933622241889706,-0.1016876735740226,-0.3238624225592822,24.3125,13.0,-9.625
361.5,-1.03759765625,0.18310546875,0.54931640625,-0.9391155735953856,-0.1046174504837183,-0.3183690908536027,21.5625,10.6875,-11.75
362.0,0.3662109375,0.42724609375,-0.54931640625,-0.9404583880123296,-0.1014435254982146,-0.3182470168156987,23.625,11.4375,-10.5
362.5,0.3662109375,0.54931640625,-0.244140625,-0.9369182409131138,-0.1103549302652058,-0.3194677571947386,23.25,13.6875,-10.0
363.0,-0.48828125,1.28173828125,0.54931640625,-0.93557542649617,-0.107791375469222,-0.3289895321512497,22.25,13.375,-7.4375
363.5,-0.91552734375,0.3662109375,-0.1220703125,-0.9367961668752098,-0.1047395245216223,-0.3274025696584979,23.9375,13.6875,-4.5
364.0,0.48828125,0.91552734375,0.30517578125,-0.935209204382458,-0.1125522629474776,-0.3271584215826899,23.625,13.375,-11.75
364.5,-0.79345703125,0.67138671875,-0.30517578125,-0.933988464003418,-0.1053498947111423,-0.326303903317362,22.625,13.6875,-10.875
365.0,0.8544921875,0.30517578125,0.06103515625,-0.935087130344554,-0.1070589312417981,-0.3324076052125614,22.5625,13.375,-7.9375
365.5,-0.6103515625,-0.06103515625,0.1220703125,-0.933378093813898,-0.1102328562273018,-0.3249610889004181,22.5625,14.4375,-12.125
366.0,-1.03759765625,-0.3662109375,-0.6103515625,-0.9375286111026336,-0.1047395245216223,-0.3197119052705466,21.9375,12.1875,-13.4375
366.5,-1.220703125,-1.89208984375,1.03759765625,-0.934232612079226,-0.1005890072328867,-0.3302102725302896,23.25,13.6875,-12.125
367.0,10.6201171875,3.96728515625,-4.7607421875,-0.9447309793389692,-0.0965605639820551,-0.3054292428357799,21.9375,14.4375,-14.6875
367.5,2.197265625,-1.64794921875,3.96728515625,-0.9413129062776574,-0.1229285561693167,-0.2730796227912229,21.5625,14.0625,-13.4375
368.0,-7.6904296875,6.53076171875,-0.42724609375,-0.9293496505630664,-0.1107211523789178,-0.2745445112460707,22.1875,15.5625,-11.75
368.5,-9.521484375,-10.7421875,0.8544921875,-0.9596240119632558,-0.097048860133671,-0.3003021332438124,22.5625,14.8125,-15.9375
369.0,-1.77001953125,-1.15966796875,-4.150390625,-0.9598681600390636,-0.1167027802362132,-0.2694174016541032,21.1875,13.6875,-12.125
369.5,11.8408203125,3.84521484375,0.48828125,-0.9526657918027284,-0.1246375926999725,-0.2584307382427442,22.25,13.375,-13.4375
370.0,0.6103515625,5.37109375,0.91552734375,-0.9375286111026336,-0.1373332926419873,-0.3132419812616351,22.9375,13.6875,-9.625
370.5,-0.67138671875,-1.0986328125,2.685546875,-0.9512009033478804,-0.0990020447401349,-0.2744224372081667,22.9375,13.0,-9.625
371.0,0.18310546875,1.28173828125,0.06103515625,-0.9498580889309366,-0.1156041138950773,-0.2847987304300058,22.5625,11.8125,-10.4375
371.5,1.5869140625,0.1220703125,-0.42724609375,-0.9450972014526812,-0.1159703360087893,-0.2811365092928861,21.9375,15.1875,-8.3125
372.0,2.01416015625,0.48828125,0.3662109375,-0.9421674245429852,-0.1103549302652058,-0.3006683553575243,22.5625,13.375,-5.8125
372.5,-2.0751953125,-0.18310546875,-0.54931640625,-0.9441206091494492,-0.097293008209479,-0.2944425794244209,23.25,12.5625,-11.25
373.0,0.8544921875,1.64794921875,-0.1220703125,-0.9443647572252571,-0.1135288552507095,-0.303964354380932,21.9375,15.1875,-10.875
373.5,-4.94384765625,-0.48828125,0.48828125,-0.945463423566393,-0.1108432264168218,-0.2963957640308847,21.9375,13.0,-13.8125
374.0,2.685546875,1.28173828125,0.06103515625,-0.9375286111026336,-0.10864589373455,-0.3183690908536027,21.9375,13.0,-8.3125
374.5,6.16455078125,0.79345703125,0.91552734375,-0.9382610553300575,-0.1038850062562944,-0.3184911648915067,23.9375,13.375,-8.75
375.0,-0.30517578125,0.18310546875,0.732421875,-0.9408246101260416,-0.1049836725974303,-0.30359813226722,21.5625,11.8125,-18.9375
375.5,-2.8076171875,7.50732421875,-3.47900390625,-0.9292275765251624,-0.1132847071749015,-0.3001800592059084,21.5625,11.8125,-15.0625
376.0,1.28173828125,-1.28173828125,2.50244140625,-0.9276406140324106,-0.1113315225684377,-0.2959074678792688,22.5625,12.5625,-13.0
376.5,5.43212890625,-32.958984375,-2.44140625,-0.9732963042085024,-0.0878933072908719,-0.2158268990142521,20.875,11.8125,-10.0
377.0,3.23486328125,-0.9765625,-4.5166015625,-0.980010376293222,-0.1467329935605945,-0.1202429273354289,23.25,13.6875,-13.0
377.5,-6.53076171875,30.45654296875,4.08935546875,-0.9737846003601184,-0.0854518265327921,-0.1029084139530625,23.9375,14.0625,-10.875
378.0,0.48828125,4.69970703125,2.685546875,-0.936429944761498,-0.1038850062562944,-0.2978606524857325,23.25,13.0,-7.4375
378.5,0.0,2.74658203125,-0.67138671875,-0.9397259437849056,-0.118778038880581,-0.3094576860866115,24.3125,13.375,-12.125
379.0,0.79345703125,0.79345703125,0.54931640625,-0.9482711264381848,-0.1054719687490463,-0.3000579851680044,22.25,13.0,-10.4375
379.5,-0.48828125,0.3662109375,-0.67138671875,-0.9399700918607136,-0.1120639667958617,-0.3092135380108035,22.9375,15.1875,-10.0
380.0,2.25830078125,-0.06103515625,0.1220703125,-0.9386272774437696,-0.119510483108005,-0.3120212408825953,23.25,12.5625,-8.75
380.5,-1.03759765625,0.244140625,-0.6103515625,-0.9380169072542496,-0.1237830744346446,-0.3125095370342112,22.1875,14.4375,-12.125
381.0,0.54931640625,0.79345703125,0.18310546875,-0.9375286111026336,-0.1312295907467879,-0.314706869716483,21.5625,14.8125,-12.625
381.5,-0.9765625,0.48828125,0.30517578125,-0.9374065370647298,-0.1241492965483565,-0.315073091830195,21.9375,12.1875,-10.875
382.0,-3.5400390625,-4.21142578125,0.0,-0.924344615009003,-0.1363567003387554,-0.3422956022827845,22.25,12.5625,-10.0
382.5,-1.77001953125,1.220703125,-1.5869140625,-0.9415570543534654,-0.1318399609363078,-0.2753990295113986,23.25,14.0625,-10.4375
383.0,-3.35693359375,8.7890625,4.45556640625,-0.9377727591784416,-0.0963164159062471,-0.3000579851680044,22.25,13.375,-13.8125
383.5,-0.79345703125,-0.1220703125,2.13623046875,-0.9488814966277048,-0.1098666341135898,-0.2900479140598773,21.9375,13.0,-10.0
384.0,-0.48828125,0.244140625,0.42724609375,-0.9382610553300575,-0.1124301889095736,-0.3000579851680044,22.5625,13.375,-10.875
384.5,-0.67138671875,0.67138671875,0.3662109375,-0.9450972014526812,-0.1125522629474776,-0.3031098361156041,24.3125,12.5625,-11.25
385.0,0.18310546875,0.42724609375,0.54931640625,-0.9448530533768732,-0.1149937437055574,-0.3016449476607562,20.5,14.0625,-18.5
385.5,-1.03759765625,0.06103515625,-0.48828125,-0.9407025360881376,-0.1165807061983092,-0.3007904293954283,20.125,15.5625,-16.4375
386.0,-1.46484375,-2.25830078125,0.67138671875,-0.9396038697470016,-0.1064485610522782,-0.3023773918881802,20.875,15.1875,-15.5625
386.5,2.0751953125,-19.287109375,0.6103515625,-0.955107272560808,-0.1274452955717642,-0.2338938566240425,22.9375,12.1875,-12.625
387.0,-2.13623046875,4.2724609375,-3.0517578125,-0.97964415417951,-0.1336710715048677,-0.1425824762718588,22.9375,12.1875,-10.4375
387.5,-0.1220703125,-1.708984375,3.47900390625,-0.9856257820368052,-0.1115756706442457,-0.0982696005127109,23.625,13.6875,-12.125
388.0,8.48388671875,8.30078125,-5.06591796875,-0.9427777947325052,-0.1261024811548204,-0.3482772301400799,23.25,11.4375,-9.1875
388.5,-2.685546875,1.40380859375,1.03759765625,-0.9332560197759942,-0.1263466292306283,-0.3056733909115878,22.9375,13.375,-10.4375
389.0,-1.8310546875,1.15966796875,-1.220703125,-0.93374431592761,-0.1164586321604052,-0.3162938322092349,25.0,12.1875,-9.625
389.5,0.54931640625,1.64794921875,-0.30517578125,-0.93374431592761,-0.1220740379039887,-0.3170262764366588,24.3125,13.6875,-12.125
390.0,-0.1220703125,0.79345703125,-0.244140625,-0.9332560197759942,-0.1210974456007568,-0.3203222754600665,24.3125,15.1875,-10.4375
390.5,0.244140625,0.30517578125,0.0,-0.93618579668569,-0.1256141850032044,-0.3245948667867061,23.25,13.6875,-9.625
391.0,-2.86865234375,-0.1220703125,0.1220703125,-0.933988464003418,-0.1259804071169164,-0.3220313119907224,23.9375,12.5625,-13.0
391.5,0.9765625,-0.8544921875,-1.64794921875,-0.9398480178228096,-0.1149937437055574,-0.3010345774712363,21.9375,12.5625,-9.625
392.0,13.5498046875,-7.26318359375,0.54931640625,-0.9265419476912748,-0.1182897427289651,-0.2952970976897488,22.5625,13.0,-13.0
392.5,4.33349609375,4.57763671875,-0.8544921875,-0.935941648609882,-0.1480758079775384,-0.30420850245674,23.25,14.0625,-13.8125
393.0,-1.03759765625,2.197265625,-0.732421875,-0.9415570543534654,-0.1323282570879238,-0.2938322092349009,23.25,13.6875,-11.25
393.5,-0.6103515625,0.1220703125,0.6103515625,-0.9402142399365216,-0.1208532975249488,-0.3020111697744682,22.25,13.375,-11.25
394.0,-0.9765625,0.06103515625,0.732421875,-0.9430219428083132,-0.107913449507126,-0.3118991668446913,22.1875,12.5625,-10.875
394.5,-0.42724609375,1.46484375,0.3662109375,-0.936307870723594,-0.1170690023499252,-0.3075045014801477,23.9375,13.6875,-7.9375
395.0,1.28173828125,0.67138671875,0.48828125,-0.9393597216711936,-0.1201208532975249,-0.3072603534043397,22.9375,13.6875,-15.0625
