time,w,x,y,z
138.5,0.36612,-0.30276,-0.37519,-0.7961
139.0,0.36258,-0.30326,-0.37443,-0.79788
139.5,0.37073,-0.29978,-0.3762,-0.79461
140.0,0.3888,-0.29142,-0.38309,-0.78575
140.5,0.37858,-0.29763,-0.37879,-0.79048
141.0,0.37047,-0.30202,-0.37604,-0.79396
141.5,0.37372,-0.29995,-0.37678,-0.79287
142.0,0.33868,-0.33449,-0.42312,-0.77119
142.5,0.37584,-0.36873,-0.48194,-0.70072
143.0,0.26955,-0.2671,-0.39933,-0.83521
143.5,0.22621,-0.17554,-0.40336,-0.86938
144.0,0.33987,-0.30446,-0.45536,-0.76514
144.5,0.34455,-0.3423,-0.45045,-0.74934
145.0,0.32867,-0.33532,-0.45073,-0.75936
145.5,0.34911,-0.32541,-0.44999,-0.75498
146.0,0.33786,-0.33641,-0.44193,-0.76002
146.5,0.31791,-0.48266,-0.5084,-0.63912
147.0,0.35714,-0.38094,-0.46917,-0.71264
147.5,0.31939,-0.44579,-0.47618,-0.68768
148.0,0.25057,-0.41906,-0.5099,-0.70852
148.5,0.20302,-0.35094,-0.54016,-0.73776
149.0,0.20383,-0.33032,-0.53071,-0.75362
149.5,0.24886,-0.32556,-0.49306,-0.76765
150.0,0.25355,-0.32796,-0.48826,-0.76812
150.5,0.25113,-0.3281,-0.4874,-0.76939
151.0,0.25653,-0.32543,-0.48883,-0.76784
151.5,0.26343,-0.33661,-0.47555,-0.76903
152.0,0.27497,-0.32505,-0.48238,-0.7657
152.5,0.26743,-0.31861,-0.4833,-0.77048
153.0,0.28161,-0.44111,-0.53281,-0.66561
153.5,0.25508,-0.51042,-0.51579,-0.63935
154.0,0.26374,-0.49258,-0.5406,-0.62915
154.5,0.23663,-0.47646,-0.6104,-0.58721
155.0,0.26067,-0.4853,-0.60703,-0.57299
155.5,0.21701,-0.41859,-0.58944,-0.65635
156.0,0.24902,-0.42542,-0.60537,-0.62517
156.5,0.32532,-0.57585,-0.5935,-0.45984
157.0,0.35809,-0.54649,-0.58351,-0.48266
157.5,0.34446,-0.57637,-0.58118,-0.46007
158.0,0.40536,-0.59199,-0.48965,-0.49599
158.5,0.3887,-0.59635,-0.48358,-0.5096
159.0,0.38017,-0.6,-0.48034,-0.51477
159.5,0.37159,-0.60643,-0.47274,-0.52051
160.0,0.36593,-0.6116,-0.46823,-0.52254
160.5,0.36331,-0.61387,-0.46502,-0.52457
161.0,0.36149,-0.61585,-0.46297,-0.52531
161.5,0.36352,-0.61384,-0.46544,-0.52409
162.0,0.36339,-0.61435,-0.46562,-0.52342
162.5,0.3651,-0.61217,-0.46823,-0.52245
163.0,0.36024,-0.61543,-0.46363,-0.52608
163.5,0.36469,-0.61216,-0.46771,-0.52322
164.0,0.36341,-0.61259,-0.4669,-0.52432
164.5,0.36691,-0.60931,-0.47075,-0.52227
165.0,0.36674,-0.60913,-0.47106,-0.5223
165.5,0.36584,-0.61007,-0.46943,-0.5233
166.0,0.36742,-0.60894,-0.47049,-0.52257
166.5,0.37537,-0.60053,-0.48125,-0.51683
167.0,0.37504,-0.60071,-0.48118,-0.51692
167.5,0.37492,-0.60111,-0.48,-0.51764
168.0,0.37486,-0.60196,-0.47863,-0.51797
168.5,0.37462,-0.60271,-0.47787,-0.51796
169.0,0.27599,-0.59428,-0.48644,-0.57841
169.5,0.34162,-0.60122,-0.50733,-0.51469
170.0,0.39179,-0.63608,-0.49875,-0.44001
170.5,0.31159,-0.5717,-0.53369,-0.54031
171.0,0.31873,-0.57854,-0.51741,-0.54429
171.5,0.27876,-0.64067,-0.53017,-0.48085
172.0,0.29735,-0.61666,-0.51008,-0.521
172.5,0.28858,-0.62745,-0.50817,-0.51482
173.0,0.2902,-0.62302,-0.51374,-0.51376
173.5,0.29553,-0.62067,-0.51864,-0.50861
174.0,0.30087,-0.61727,-0.52412,-0.50398
174.5,0.36467,-0.60316,-0.49302,-0.5104
175.0,0.37582,-0.60056,-0.49302,-0.50524
175.5,0.36956,-0.60495,-0.48723,-0.51021
176.0,0.36257,-0.61185,-0.4792,-0.51458
176.5,0.35797,-0.61535,-0.47455,-0.51793
177.0,0.35447,-0.61728,-0.47187,-0.52048
177.5,0.3599,-0.61144,-0.47958,-0.51659
178.0,0.35529,-0.61525,-0.4736,-0.52075
178.5,0.35657,-0.61528,-0.4748,-0.51875
179.0,0.35434,-0.61597,-0.47379,-0.52037
179.5,0.35523,-0.61448,-0.47639,-0.51916
180.0,0.35555,-0.61906,-0.47226,-0.51727
180.5,0.35935,-0.61463,-0.47805,-0.51459
181.0,0.35975,-0.61368,-0.47904,-0.51452
181.5,0.35937,-0.61317,-0.479,-0.51544
182.0,0.35666,-0.61608,-0.47639,-0.51627
182.5,0.35936,-0.613,-0.47975,-0.51494
183.0,0.3657,-0.60721,-0.48432,-0.51306
183.5,0.36073,-0.61121,-0.47979,-0.51609
184.0,0.36159,-0.6119,-0.4804,-0.5141
184.5,0.36134,-0.61186,-0.47975,-0.51492
185.0,0.35657,-0.61586,-0.47471,-0.51814
185.5,0.36034,-0.61175,-0.48116,-0.51443
186.0,0.36114,-0.61108,-0.48208,-0.51381
186.5,0.36081,-0.61131,-0.48187,-0.51396
187.0,0.35828,-0.61306,-0.48124,-0.51425
187.5,0.35426,-0.61638,-0.47745,-0.51659
188.0,0.36007,-0.61178,-0.48204,-0.51378
188.5,0.3603,-0.61123,-0.48295,-0.51341
189.0,0.35792,-0.61343,-0.48063,-0.51462
189.5,0.36122,-0.61348,-0.47978,-0.51304
190.0,0.35685,-0.61397,-0.48185,-0.51358
190.5,0.36387,-0.61352,-0.4784,-0.51243
191.0,0.36994,-0.60769,-0.48563,-0.50821
191.5,0.37552,-0.60255,-0.48969,-0.50633
192.0,0.36929,-0.60539,-0.48658,-0.51049
192.5,0.36743,-0.60703,-0.48419,-0.51217
193.0,0.37301,-0.60077,-0.4922,-0.50786
193.5,0.37736,-0.59649,-0.49607,-0.50592
194.0,0.37556,-0.59882,-0.49276,-0.50774
194.5,0.33061,-0.60499,-0.50706,-0.51756
195.0,0.40796,-0.60977,-0.5338,-0.42116
195.5,0.27101,-0.56976,-0.52548,-0.57166
196.0,0.22767,-0.53263,-0.55109,-0.60094
196.5,0.31559,-0.53389,-0.57485,-0.53425
197.0,0.34642,-0.56381,-0.56008,-0.49875
197.5,0.30844,-0.54148,-0.57212,-0.53353
198.0,0.2702,-0.55151,-0.56658,-0.54965
198.5,0.29362,-0.5413,-0.57109,-0.54305
199.0,0.36132,-0.60468,-0.55916,-0.43796
199.5,0.35315,-0.56469,-0.51686,-0.53834
200.0,0.32536,-0.57151,-0.53632,-0.52929
200.5,0.31986,-0.57937,-0.52769,-0.53274
201.0,0.31508,-0.58286,-0.52164,-0.53771
201.5,0.30135,-0.5948,-0.51451,-0.53938
202.0,0.29579,-0.5976,-0.51297,-0.54083
202.5,0.26204,-0.58878,-0.51204,-0.56813
203.0,0.27348,-0.56403,-0.55762,-0.54448
203.5,0.32499,-0.6099,-0.5817,-0.42972
204.0,0.32695,-0.59219,-0.57538,-0.46005
204.5,0.23714,-0.51661,-0.55902,-0.60438
205.0,0.25051,-0.50637,-0.56042,-0.60583
205.5,0.30691,-0.53668,-0.59944,-0.50894
206.0,0.2813,-0.44237,-0.5509,-0.65003
206.5,0.26667,-0.46247,-0.55449,-0.63861
207.0,0.26564,-0.54374,-0.5173,-0.6055
207.5,0.27521,-0.53633,-0.52964,-0.59695
